1;A;FALSE;FALSE;oeste
2;A;FALSE;FALSE;este
3;O;FALSE;FALSE;oeste
4;M;FALSE;FALSE;este
5;A;FALSE;FALSE;este
6;C;FALSE;FALSE;este
7;C;FALSE;FALSE;oeste
8;A;FALSE;FALSE;este
9;A;FALSE;FALSE;oeste
10;M;FALSE;FALSE;este
11;C;FALSE;FALSE;este
12;A;FALSE;FALSE;oeste
13;C;FALSE;FALSE;oeste
14;M;FALSE;FALSE;oeste
15;O;FALSE;FALSE;este
16;O;FALSE;FALSE;oeste
17;A;TRUE;FALSE;oeste
18;A;FALSE;FALSE;este
19;M;FALSE;FALSE;este
20;A;FALSE;FALSE;este
21;C;FALSE;FALSE;oeste
22;A;FALSE;FALSE;este
23;M;FALSE;FALSE;este
24;A;FALSE;FALSE;este
25;O;FALSE;FALSE;oeste
26;O;TRUE;FALSE;oeste
27;M;FALSE;FALSE;oeste
28;A;FALSE;FALSE;este
29;M;FALSE;FALSE;oeste
30;O;TRUE;FALSE;este
31;O;FALSE;FALSE;oeste
32;A;FALSE;FALSE;este
33;A;FALSE;FALSE;este
34;M;FALSE;FALSE;oeste
35;O;FALSE;FALSE;este
36;A;FALSE;FALSE;oeste
37;M;FALSE;FALSE;este
38;M;FALSE;FALSE;oeste
39;A;FALSE;FALSE;oeste
40;A;FALSE;FALSE;oeste
41;A;FALSE;FALSE;este
42;A;FALSE;FALSE;oeste
43;A;FALSE;FALSE;oeste
44;A;FALSE;FALSE;este
45;A;FALSE;FALSE;este
46;O;FALSE;FALSE;este
47;A;FALSE;FALSE;este
48;A;FALSE;FALSE;oeste
49;M;FALSE;FALSE;oeste
50;O;FALSE;FALSE;este
51;M;FALSE;FALSE;este
52;M;FALSE;FALSE;este
53;M;TRUE;FALSE;este
54;A;FALSE;FALSE;oeste
55;A;FALSE;FALSE;este
56;A;FALSE;FALSE;este
57;C;FALSE;FALSE;este
58;A;FALSE;FALSE;oeste
59;C;TRUE;FALSE;oeste
60;A;FALSE;FALSE;oeste
61;C;FALSE;FALSE;este
62;O;FALSE;FALSE;este
63;A;FALSE;FALSE;oeste
64;M;FALSE;FALSE;este
65;A;FALSE;FALSE;oeste
66;A;FALSE;FALSE;este
67;M;FALSE;FALSE;oeste
68;A;FALSE;FALSE;oeste
69;M;FALSE;FALSE;oeste
70;A;FALSE;FALSE;este
71;A;FALSE;FALSE;oeste
72;O;TRUE;FALSE;este
73;A;FALSE;FALSE;oeste
74;M;FALSE;FALSE;este
75;A;FALSE;FALSE;este
76;O;FALSE;FALSE;este
77;A;FALSE;FALSE;oeste
78;M;FALSE;FALSE;este
79;M;FALSE;FALSE;oeste
80;A;FALSE;FALSE;este
81;A;FALSE;FALSE;este
82;M;FALSE;FALSE;este
83;A;FALSE;FALSE;este
84;A;FALSE;FALSE;oeste
85;A;FALSE;FALSE;oeste
86;A;FALSE;FALSE;este
87;M;FALSE;FALSE;oeste
88;A;FALSE;FALSE;oeste
89;A;FALSE;FALSE;oeste
90;A;FALSE;FALSE;este
91;M;TRUE;FALSE;este
92;O;FALSE;FALSE;oeste
93;A;FALSE;FALSE;este
94;O;FALSE;FALSE;oeste
95;A;FALSE;FALSE;este
96;A;FALSE;FALSE;oeste
97;M;FALSE;FALSE;este
98;M;FALSE;FALSE;oeste
99;A;FALSE;FALSE;oeste
100;A;FALSE;FALSE;este
101;A;FALSE;FALSE;este
102;M;FALSE;FALSE;oeste
103;A;FALSE;FALSE;oeste
104;C;FALSE;FALSE;oeste
105;A;FALSE;FALSE;este
106;A;FALSE;FALSE;este
107;A;FALSE;FALSE;este
