1,A,TRUE,FALSE,oeste
2,A,TRUE,FALSE,este
3,A,TRUE,FALSE,oeste
4,A,TRUE,FALSE,este
5,A,TRUE,FALSE,oeste
6,A,TRUE,FALSE,este
7,A,TRUE,FALSE,oeste
8,A,TRUE,FALSE,este
9,A,TRUE,FALSE,oeste
10,A,FALSE,FALSE,este
11,A,TRUE,FALSE,oeste
12,A,TRUE,FALSE,este
13,A,TRUE,FALSE,oeste
14,A,TRUE,FALSE,este
15,A,TRUE,FALSE,oeste
16,A,TRUE,FALSE,este
17,A,TRUE,FALSE,oeste
18,A,TRUE,FALSE,este
19,A,TRUE,FALSE,oeste
20,A,FALSE,FALSE,este
21,A,TRUE,FALSE,oeste
22,A,TRUE,FALSE,este
23,A,TRUE,FALSE,oeste
24,A,TRUE,FALSE,este
25,A,TRUE,FALSE,oeste
26,A,TRUE,FALSE,este
27,A,TRUE,FALSE,oeste
28,A,TRUE,FALSE,este
29,A,TRUE,FALSE,oeste
30,A,FALSE,FALSE,este
31,A,TRUE,FALSE,oeste
32,A,TRUE,FALSE,este
33,A,TRUE,FALSE,oeste
34,A,TRUE,FALSE,este
35,A,TRUE,FALSE,oeste
36,A,TRUE,FALSE,este
37,A,TRUE,FALSE,oeste
38,A,TRUE,FALSE,este
39,A,TRUE,FALSE,oeste
40,A,FALSE,FALSE,este
41,A,TRUE,FALSE,oeste
42,A,TRUE,FALSE,este
43,A,TRUE,FALSE,oeste
44,A,TRUE,FALSE,este
45,A,TRUE,FALSE,oeste
46,A,TRUE,FALSE,este
47,A,TRUE,FALSE,oeste
48,A,TRUE,FALSE,este
49,A,TRUE,FALSE,oeste
50,A,FALSE,FALSE,este
51,A,TRUE,FALSE,oeste
52,A,TRUE,FALSE,este
53,A,TRUE,FALSE,oeste
54,A,TRUE,FALSE,este
55,A,TRUE,FALSE,oeste
56,A,TRUE,FALSE,este
57,A,TRUE,FALSE,oeste
58,A,TRUE,FALSE,este
59,A,TRUE,FALSE,oeste
60,A,FALSE,FALSE,este
61,A,TRUE,FALSE,oeste
62,A,TRUE,FALSE,este
63,A,TRUE,FALSE,oeste
64,A,TRUE,FALSE,este
65,A,TRUE,FALSE,oeste
66,A,TRUE,FALSE,este
67,A,TRUE,FALSE,oeste
68,A,TRUE,FALSE,este
69,A,TRUE,FALSE,oeste
70,A,FALSE,FALSE,este
71,A,TRUE,FALSE,oeste
72,A,TRUE,FALSE,este
73,A,TRUE,FALSE,oeste
74,A,TRUE,FALSE,este
75,A,TRUE,FALSE,oeste
76,A,TRUE,FALSE,este
77,A,TRUE,FALSE,oeste
78,A,TRUE,FALSE,este
79,A,TRUE,FALSE,oeste
80,A,FALSE,FALSE,este
81,A,TRUE,FALSE,oeste
82,A,TRUE,FALSE,este
83,A,TRUE,FALSE,oeste
84,A,TRUE,FALSE,este
85,A,TRUE,FALSE,oeste
86,A,TRUE,FALSE,este
87,A,TRUE,FALSE,oeste
88,A,TRUE,FALSE,este
89,A,TRUE,FALSE,oeste
90,A,FALSE,FALSE,este
91,A,TRUE,FALSE,oeste
92,A,TRUE,FALSE,este
93,A,TRUE,FALSE,oeste
94,A,TRUE,FALSE,este
95,A,TRUE,FALSE,oeste
96,A,TRUE,FALSE,este
97,A,TRUE,FALSE,oeste
98,A,TRUE,FALSE,este
99,A,TRUE,FALSE,oeste
100,A,FALSE,FALSE,este
101,A,TRUE,FALSE,oeste
102,A,TRUE,FALSE,este
103,A,TRUE,FALSE,oeste
104,A,TRUE,FALSE,este
105,A,TRUE,FALSE,oeste
106,A,TRUE,FALSE,este
107,A,TRUE,FALSE,oeste
108,A,TRUE,FALSE,este
109,A,TRUE,FALSE,oeste
110,A,FALSE,FALSE,este
111,A,TRUE,FALSE,oeste
112,A,TRUE,FALSE,este
113,A,TRUE,FALSE,oeste
114,A,TRUE,FALSE,este
115,A,TRUE,FALSE,oeste
116,A,TRUE,FALSE,este
117,A,TRUE,FALSE,oeste
118,A,TRUE,FALSE,este
119,A,TRUE,FALSE,oeste
120,A,FALSE,FALSE,este
121,A,TRUE,FALSE,oeste
122,A,TRUE,FALSE,este
123,A,TRUE,FALSE,oeste
124,A,TRUE,FALSE,este
125,A,TRUE,FALSE,oeste
126,A,TRUE,FALSE,este
127,A,TRUE,FALSE,oeste
128,A,TRUE,FALSE,este
129,A,TRUE,FALSE,oeste
130,A,FALSE,FALSE,este
131,A,TRUE,FALSE,oeste
132,A,TRUE,FALSE,este
133,A,TRUE,FALSE,oeste
134,A,TRUE,FALSE,este
135,A,TRUE,FALSE,oeste
136,A,TRUE,FALSE,este
137,A,TRUE,FALSE,oeste
138,A,TRUE,FALSE,este
139,A,TRUE,FALSE,oeste
140,A,FALSE,FALSE,este
141,A,TRUE,FALSE,oeste
142,A,TRUE,FALSE,este
143,A,TRUE,FALSE,oeste
144,A,TRUE,FALSE,este
145,A,TRUE,FALSE,oeste
146,A,TRUE,FALSE,este
147,A,TRUE,FALSE,oeste
